SKU,Product Code,Product Name,Product description,Quantity On Hand ,Value
PK1238,Bori,Khalli walli,Altaf bhai ki signature bori,52,53
PK2345,Bori,Khalli walli,Altaf bhai ki signature bori,20,71
PK5092,Bori,Khalli walli,Altaf bhai ki signature bori,38,67
PK2920,Bori,Khalli walli,Altaf bhai ki signature bori,30,60
PK5493,Bori,Khalli walli,Altaf bhai ki signature bori,20,39
PK4419,Bori,Khalli walli,Altaf bhai ki signature bori,30,72
PK1396,Bori,Khalli walli,Altaf bhai ki signature bori,31,25
PK1365,Bori,Khalli walli,Altaf bhai ki signature bori,25,37
PK4276,Bori,Khalli walli,Altaf bhai ki signature bori,51,31
PK4281,Bori,Khalli walli,Altaf bhai ki signature bori,55,84
PK3282,Bori,Khalli walli,Altaf bhai ki signature bori,52,88
PK1250,Bori,Khalli walli,Altaf bhai ki signature bori,57,27
PK4176,Bori,Khalli walli,Altaf bhai ki signature bori,39,93
PK3902,Bori,Khalli walli,Altaf bhai ki signature bori,59,62
PK1669,Bori,Khalli walli,Altaf bhai ki signature bori,30,87
PK3935,Bori,Khalli walli,Altaf bhai ki signature bori,35,27
PK3304,Bori,Khalli walli,Altaf bhai ki signature bori,20,60
PK4749,Bori,Khalli walli,Altaf bhai ki signature bori,45,25
PK3602,Bori,Khalli walli,Altaf bhai ki signature bori,33,61
PK2003,Bori,Khalli walli,Altaf bhai ki signature bori,41,24
PK3915,Bori,Khalli walli,Altaf bhai ki signature bori,23,23
PK4350,Bori,Khalli walli,Altaf bhai ki signature bori,46,41
PK4521,Bori,Khalli walli,Altaf bhai ki signature bori,29,27
PK4676,Bori,Khalli walli,Altaf bhai ki signature bori,21,45
PK4024,Bori,Khalli walli,Altaf bhai ki signature bori,53,98
PK4111,Bori,Khalli walli,Altaf bhai ki signature bori,33,27
PK2193,Bori,Khalli walli,Altaf bhai ki signature bori,58,74
PK3267,Bori,Khalli walli,Altaf bhai ki signature bori,27,20
PK4148,Bori,Khalli walli,Altaf bhai ki signature bori,38,26
PK1990,Bori,Khalli walli,Altaf bhai ki signature bori,25,99
PK3452,Bori,Khalli walli,Altaf bhai ki signature bori,29,88
PK3615,Bori,Khalli walli,Altaf bhai ki signature bori,44,27
PK5214,Bori,Khalli walli,Altaf bhai ki signature bori,20,48
PK5349,Bori,Khalli walli,Altaf bhai ki signature bori,26,34
PK3149,Bori,Khalli walli,Altaf bhai ki signature bori,37,44
PK3549,Bori,Khalli walli,Altaf bhai ki signature bori,28,45
PK1918,Bori,Khalli walli,Altaf bhai ki signature bori,26,44
PK3628,Bori,Khalli walli,Altaf bhai ki signature bori,27,76
PK1931,Bori,Khalli walli,Altaf bhai ki signature bori,37,23
PK3588,Bori,Khalli walli,Altaf bhai ki signature bori,36,38
PK3699,Bori,Khalli walli,Altaf bhai ki signature bori,59,77
PK4030,Bori,Khalli walli,Altaf bhai ki signature bori,29,39
PK4785,Bori,Khalli walli,Altaf bhai ki signature bori,43,77
PK4036,Bori,Khalli walli,Altaf bhai ki signature bori,42,94
PK5363,Bori,Khalli walli,Altaf bhai ki signature bori,34,49
PK4690,Bori,Khalli walli,Altaf bhai ki signature bori,32,39
PK2724,Bori,Khalli walli,Altaf bhai ki signature bori,44,97
PK3584,Bori,Khalli walli,Altaf bhai ki signature bori,33,43
PK1606,Bori,Khalli walli,Altaf bhai ki signature bori,45,47
PK5525,Bori,Khalli walli,Altaf bhai ki signature bori,42,38
PK5119,Bori,Khalli walli,Altaf bhai ki signature bori,27,81
PK4008,Bori,Khalli walli,Altaf bhai ki signature bori,21,49
PK5393,Bori,Khalli walli,Altaf bhai ki signature bori,28,76
PK2830,Bori,Khalli walli,Altaf bhai ki signature bori,30,27
PK2873,Bori,Khalli walli,Altaf bhai ki signature bori,20,39
PK3215,Bori,Khalli walli,Altaf bhai ki signature bori,52,31
PK2420,Bori,Khalli walli,Altaf bhai ki signature bori,35,93
PK5505,Bori,Khalli walli,Altaf bhai ki signature bori,50,49
PK2136,Bori,Khalli walli,Altaf bhai ki signature bori,41,26
PK4972,Bori,Khalli walli,Altaf bhai ki signature bori,48,80
PK1664,Bori,Khalli walli,Altaf bhai ki signature bori,31,40
PK2110,Bori,Khalli walli,Altaf bhai ki signature bori,21,100
PK4554,Bori,Khalli walli,Altaf bhai ki signature bori,22,96
PK1926,Bori,Khalli walli,Altaf bhai ki signature bori,56,61
PK5454,Bori,Khalli walli,Altaf bhai ki signature bori,49,59
PK5123,Bori,Khalli walli,Altaf bhai ki signature bori,46,98
PK2638,Bori,Khalli walli,Altaf bhai ki signature bori,49,37
PK4562,Bori,Khalli walli,Altaf bhai ki signature bori,35,88
PK2911,Bori,Khalli walli,Altaf bhai ki signature bori,35,61
PK3399,Bori,Khalli walli,Altaf bhai ki signature bori,37,100
PK2123,Bori,Khalli walli,Altaf bhai ki signature bori,32,35
PK4554,Bori,Khalli walli,Altaf bhai ki signature bori,42,96
PK2372,Bori,Khalli walli,Altaf bhai ki signature bori,34,33
PK3458,Bori,Khalli walli,Altaf bhai ki signature bori,40,40
PK2132,Bori,Khalli walli,Altaf bhai ki signature bori,47,26
PK4736,Bori,Khalli walli,Altaf bhai ki signature bori,20,44
PK1835,Bori,Khalli walli,Altaf bhai ki signature bori,59,43
PK3730,Bori,Khalli walli,Altaf bhai ki signature bori,39,91
PK3587,Bori,Khalli walli,Altaf bhai ki signature bori,28,70
PK1634,Bori,Khalli walli,Altaf bhai ki signature bori,25,74
PK4434,Bori,Khalli walli,Altaf bhai ki signature bori,44,54
PK1167,Bori,Khalli walli,Altaf bhai ki signature bori,59,45
PK3228,Bori,Khalli walli,Altaf bhai ki signature bori,21,67
PK2384,Bori,Khalli walli,Altaf bhai ki signature bori,32,33
PK3261,Bori,Khalli walli,Altaf bhai ki signature bori,30,22
PK5153,Bori,Khalli walli,Altaf bhai ki signature bori,53,84
PK1472,Bori,Khalli walli,Altaf bhai ki signature bori,27,79
PK4957,Bori,Khalli walli,Altaf bhai ki signature bori,28,89
PK3853,Bori,Khalli walli,Altaf bhai ki signature bori,23,20
PK2876,Bori,Khalli walli,Altaf bhai ki signature bori,28,94
PK1339,Bori,Khalli walli,Altaf bhai ki signature bori,25,49
PK1500,Bori,Khalli walli,Altaf bhai ki signature bori,47,59
PK2805,Bori,Khalli walli,Altaf bhai ki signature bori,42,37
PK2181,Bori,Khalli walli,Altaf bhai ki signature bori,40,95
PK1262,Bori,Khalli walli,Altaf bhai ki signature bori,36,78
PK3456,Bori,Khalli walli,Altaf bhai ki signature bori,28,100
PK3493,Bori,Khalli walli,Altaf bhai ki signature bori,35,37
PK2116,Bori,Khalli walli,Altaf bhai ki signature bori,42,70
PK3910,Bori,Khalli walli,Altaf bhai ki signature bori,50,21
PK5534,Bori,Khalli walli,Altaf bhai ki signature bori,58,40
PK2128,Bori,Khalli walli,Altaf bhai ki signature bori,37,97
PK3917,Bori,Khalli walli,Altaf bhai ki signature bori,21,85
PK2299,Bori,Khalli walli,Altaf bhai ki signature bori,27,65
PK2064,Bori,Khalli walli,Altaf bhai ki signature bori,56,85
PK3934,Bori,Khalli walli,Altaf bhai ki signature bori,26,91
PK1399,Bori,Khalli walli,Altaf bhai ki signature bori,50,90
PK1189,Bori,Khalli walli,Altaf bhai ki signature bori,20,86
PK5335,Bori,Khalli walli,Altaf bhai ki signature bori,23,84
PK5448,Bori,Khalli walli,Altaf bhai ki signature bori,44,27
PK3836,Bori,Khalli walli,Altaf bhai ki signature bori,38,20
PK1904,Bori,Khalli walli,Altaf bhai ki signature bori,47,63
PK5125,Bori,Khalli walli,Altaf bhai ki signature bori,43,57
PK4761,Bori,Khalli walli,Altaf bhai ki signature bori,47,47
PK4930,Bori,Khalli walli,Altaf bhai ki signature bori,37,58
PK1195,Bori,Khalli walli,Altaf bhai ki signature bori,26,80
PK5272,Bori,Khalli walli,Altaf bhai ki signature bori,38,87
PK4164,Bori,Khalli walli,Altaf bhai ki signature bori,32,43
PK2384,Bori,Khalli walli,Altaf bhai ki signature bori,25,45
PK2201,Bori,Khalli walli,Altaf bhai ki signature bori,53,34
PK3542,Bori,Khalli walli,Altaf bhai ki signature bori,23,20
PK2300,Bori,Khalli walli,Altaf bhai ki signature bori,54,59
PK2349,Bori,Khalli walli,Altaf bhai ki signature bori,57,94
PK3944,Bori,Khalli walli,Altaf bhai ki signature bori,27,78
PK3137,Bori,Khalli walli,Altaf bhai ki signature bori,22,42
PK3989,Bori,Khalli walli,Altaf bhai ki signature bori,34,82
PK2860,Bori,Khalli walli,Altaf bhai ki signature bori,51,32
PK1477,Bori,Khalli walli,Altaf bhai ki signature bori,37,59
PK1170,Bori,Khalli walli,Altaf bhai ki signature bori,42,74
PK2541,Bori,Khalli walli,Altaf bhai ki signature bori,20,85
PK1121,Bori,Khalli walli,Altaf bhai ki signature bori,53,25
PK2504,Bori,Khalli walli,Altaf bhai ki signature bori,31,24
PK3896,Bori,Khalli walli,Altaf bhai ki signature bori,48,66
PK5128,Bori,Khalli walli,Altaf bhai ki signature bori,42,86
PK5345,Bori,Khalli walli,Altaf bhai ki signature bori,44,98
PK1605,Bori,Khalli walli,Altaf bhai ki signature bori,42,95
PK3201,Bori,Khalli walli,Altaf bhai ki signature bori,56,79
PK1887,Bori,Khalli walli,Altaf bhai ki signature bori,58,40
PK3472,Bori,Khalli walli,Altaf bhai ki signature bori,20,85
PK1929,Bori,Khalli walli,Altaf bhai ki signature bori,37,34
PK4700,Bori,Khalli walli,Altaf bhai ki signature bori,60,30
PK3479,Bori,Khalli walli,Altaf bhai ki signature bori,46,46
PK2094,Bori,Khalli walli,Altaf bhai ki signature bori,46,92
PK2080,Bori,Khalli walli,Altaf bhai ki signature bori,38,52
PK2902,Bori,Khalli walli,Altaf bhai ki signature bori,38,80
PK2200,Bori,Khalli walli,Altaf bhai ki signature bori,21,68
PK5033,Bori,Khalli walli,Altaf bhai ki signature bori,39,35
PK3719,Bori,Khalli walli,Altaf bhai ki signature bori,32,93
PK4310,Bori,Khalli walli,Altaf bhai ki signature bori,33,60
PK4023,Bori,Khalli walli,Altaf bhai ki signature bori,50,51
PK3152,Bori,Khalli walli,Altaf bhai ki signature bori,47,70
PK2973,Bori,Khalli walli,Altaf bhai ki signature bori,26,76
PK4367,Bori,Khalli walli,Altaf bhai ki signature bori,54,97
PK4764,Bori,Khalli walli,Altaf bhai ki signature bori,50,54
PK4845,Bori,Khalli walli,Altaf bhai ki signature bori,29,56
PK3707,Bori,Khalli walli,Altaf bhai ki signature bori,46,57
PK2355,Bori,Khalli walli,Altaf bhai ki signature bori,22,20
PK1994,Bori,Khalli walli,Altaf bhai ki signature bori,54,94
PK3953,Bori,Khalli walli,Altaf bhai ki signature bori,45,72
PK2400,Bori,Khalli walli,Altaf bhai ki signature bori,26,42
PK5191,Bori,Khalli walli,Altaf bhai ki signature bori,33,74
PK1816,Bori,Khalli walli,Altaf bhai ki signature bori,50,52
PK4233,Bori,Khalli walli,Altaf bhai ki signature bori,46,82
PK1994,Bori,Khalli walli,Altaf bhai ki signature bori,22,20
PK2749,Bori,Khalli walli,Altaf bhai ki signature bori,21,65
PK4535,Bori,Khalli walli,Altaf bhai ki signature bori,44,53
PK3925,Bori,Khalli walli,Altaf bhai ki signature bori,39,76
PK1591,Bori,Khalli walli,Altaf bhai ki signature bori,27,39
PK5107,Bori,Khalli walli,Altaf bhai ki signature bori,53,24
PK4901,Bori,Khalli walli,Altaf bhai ki signature bori,56,67
PK2483,Bori,Khalli walli,Altaf bhai ki signature bori,52,97
PK3445,Bori,Khalli walli,Altaf bhai ki signature bori,30,47
PK2351,Bori,Khalli walli,Altaf bhai ki signature bori,23,69
PK2951,Bori,Khalli walli,Altaf bhai ki signature bori,38,92
PK5166,Bori,Khalli walli,Altaf bhai ki signature bori,55,28
PK4942,Bori,Khalli walli,Altaf bhai ki signature bori,42,24
PK1916,Bori,Khalli walli,Altaf bhai ki signature bori,20,95
PK5428,Bori,Khalli walli,Altaf bhai ki signature bori,34,98
PK2998,Bori,Khalli walli,Altaf bhai ki signature bori,37,85
PK2628,Bori,Khalli walli,Altaf bhai ki signature bori,44,77
PK4585,Bori,Khalli walli,Altaf bhai ki signature bori,58,42
PK3362,Bori,Khalli walli,Altaf bhai ki signature bori,20,46
PK4968,Bori,Khalli walli,Altaf bhai ki signature bori,22,66
PK5397,Bori,Khalli walli,Altaf bhai ki signature bori,39,28
PK1726,Bori,Khalli walli,Altaf bhai ki signature bori,37,46
PK4900,Bori,Khalli walli,Altaf bhai ki signature bori,30,43
PK3895,Bori,Khalli walli,Altaf bhai ki signature bori,20,24
PK5417,Bori,Khalli walli,Altaf bhai ki signature bori,51,89
PK2115,Bori,Khalli walli,Altaf bhai ki signature bori,33,33
PK4558,Bori,Khalli walli,Altaf bhai ki signature bori,22,56
PK2786,Bori,Khalli walli,Altaf bhai ki signature bori,38,46
PK5218,Bori,Khalli walli,Altaf bhai ki signature bori,45,39
PK3371,Bori,Khalli walli,Altaf bhai ki signature bori,39,55
PK5221,Bori,Khalli walli,Altaf bhai ki signature bori,44,88
PK3735,Bori,Khalli walli,Altaf bhai ki signature bori,41,45
PK2198,Bori,Khalli walli,Altaf bhai ki signature bori,40,62
PK1668,Bori,Khalli walli,Altaf bhai ki signature bori,30,96
PK5113,Bori,Khalli walli,Altaf bhai ki signature bori,27,79
PK5159,Bori,Khalli walli,Altaf bhai ki signature bori,42,44
PK2287,Bori,Khalli walli,Altaf bhai ki signature bori,39,51
PK2963,Bori,Khalli walli,Altaf bhai ki signature bori,38,78
PK1358,Bori,Khalli walli,Altaf bhai ki signature bori,42,21
PK2278,Bori,Khalli walli,Altaf bhai ki signature bori,41,93
PK3065,Bori,Khalli walli,Altaf bhai ki signature bori,56,22
PK5541,Bori,Khalli walli,Altaf bhai ki signature bori,45,23
PK2146,Bori,Khalli walli,Altaf bhai ki signature bori,51,63
PK3356,Bori,Khalli walli,Altaf bhai ki signature bori,32,71
PK3652,Bori,Khalli walli,Altaf bhai ki signature bori,24,90
PK2485,Bori,Khalli walli,Altaf bhai ki signature bori,32,40
PK4212,Bori,Khalli walli,Altaf bhai ki signature bori,28,42
PK3745,Bori,Khalli walli,Altaf bhai ki signature bori,34,86
PK2602,Bori,Khalli walli,Altaf bhai ki signature bori,26,64
PK4688,Bori,Khalli walli,Altaf bhai ki signature bori,33,27
PK3604,Bori,Khalli walli,Altaf bhai ki signature bori,25,45
PK1195,Bori,Khalli walli,Altaf bhai ki signature bori,24,27
PK4114,Bori,Khalli walli,Altaf bhai ki signature bori,26,38
PK4990,Bori,Khalli walli,Altaf bhai ki signature bori,33,23
PK5209,Bori,Khalli walli,Altaf bhai ki signature bori,21,40
PK2985,Bori,Khalli walli,Altaf bhai ki signature bori,59,32
PK4547,Bori,Khalli walli,Altaf bhai ki signature bori,51,73
PK5409,Bori,Khalli walli,Altaf bhai ki signature bori,59,29
PK3172,Bori,Khalli walli,Altaf bhai ki signature bori,38,38
PK3732,Bori,Khalli walli,Altaf bhai ki signature bori,32,58
PK2459,Bori,Khalli walli,Altaf bhai ki signature bori,35,30
PK1274,Bori,Khalli walli,Altaf bhai ki signature bori,31,85
PK1588,Bori,Khalli walli,Altaf bhai ki signature bori,47,57
PK2737,Bori,Khalli walli,Altaf bhai ki signature bori,35,97
PK5269,Bori,Khalli walli,Altaf bhai ki signature bori,36,26
PK2227,Bori,Khalli walli,Altaf bhai ki signature bori,48,71
PK3782,Bori,Khalli walli,Altaf bhai ki signature bori,29,34
PK1169,Bori,Khalli walli,Altaf bhai ki signature bori,35,91
PK4068,Bori,Khalli walli,Altaf bhai ki signature bori,36,92
PK3873,Bori,Khalli walli,Altaf bhai ki signature bori,58,34
PK4142,Bori,Khalli walli,Altaf bhai ki signature bori,59,75
PK1500,Bori,Khalli walli,Altaf bhai ki signature bori,30,21
PK1332,Bori,Khalli walli,Altaf bhai ki signature bori,57,74
PK2241,Bori,Khalli walli,Altaf bhai ki signature bori,57,96
PK1603,Bori,Khalli walli,Altaf bhai ki signature bori,39,56
PK3281,Bori,Khalli walli,Altaf bhai ki signature bori,25,25
PK1646,Bori,Khalli walli,Altaf bhai ki signature bori,38,20
PK2626,Bori,Khalli walli,Altaf bhai ki signature bori,28,90
PK4375,Bori,Khalli walli,Altaf bhai ki signature bori,33,54
PK1310,Bori,Khalli walli,Altaf bhai ki signature bori,56,71
PK2568,Bori,Khalli walli,Altaf bhai ki signature bori,26,63
PK2214,Bori,Khalli walli,Altaf bhai ki signature bori,40,80
PK1627,Bori,Khalli walli,Altaf bhai ki signature bori,21,99
PK1114,Bori,Khalli walli,Altaf bhai ki signature bori,47,87
PK3309,Bori,Khalli walli,Altaf bhai ki signature bori,56,24
PK4099,Bori,Khalli walli,Altaf bhai ki signature bori,45,40
PK1795,Bori,Khalli walli,Altaf bhai ki signature bori,59,37
PK2850,Bori,Khalli walli,Altaf bhai ki signature bori,29,31
PK2527,Bori,Khalli walli,Altaf bhai ki signature bori,50,80
PK2436,Bori,Khalli walli,Altaf bhai ki signature bori,22,40
PK1368,Bori,Khalli walli,Altaf bhai ki signature bori,52,43
PK4515,Bori,Khalli walli,Altaf bhai ki signature bori,54,78
PK4765,Bori,Khalli walli,Altaf bhai ki signature bori,35,64
PK1873,Bori,Khalli walli,Altaf bhai ki signature bori,42,70
PK1673,Bori,Khalli walli,Altaf bhai ki signature bori,47,66
PK2183,Bori,Khalli walli,Altaf bhai ki signature bori,22,90
PK4868,Bori,Khalli walli,Altaf bhai ki signature bori,49,89
PK4538,Bori,Khalli walli,Altaf bhai ki signature bori,60,33
PK2824,Bori,Khalli walli,Altaf bhai ki signature bori,52,47
PK4681,Bori,Khalli walli,Altaf bhai ki signature bori,29,21
PK2814,Bori,Khalli walli,Altaf bhai ki signature bori,55,51
PK4560,Bori,Khalli walli,Altaf bhai ki signature bori,39,37
PK3170,Bori,Khalli walli,Altaf bhai ki signature bori,52,48
PK1600,Bori,Khalli walli,Altaf bhai ki signature bori,27,30
PK4974,Bori,Khalli walli,Altaf bhai ki signature bori,52,100
PK3209,Bori,Khalli walli,Altaf bhai ki signature bori,58,65
PK4646,Bori,Khalli walli,Altaf bhai ki signature bori,39,40
PK5233,Bori,Khalli walli,Altaf bhai ki signature bori,51,76
PK5263,Bori,Khalli walli,Altaf bhai ki signature bori,59,70
PK4764,Bori,Khalli walli,Altaf bhai ki signature bori,36,87
PK1910,Bori,Khalli walli,Altaf bhai ki signature bori,44,87
PK5274,Bori,Khalli walli,Altaf bhai ki signature bori,40,20
PK3119,Bori,Khalli walli,Altaf bhai ki signature bori,54,49
PK4491,Bori,Khalli walli,Altaf bhai ki signature bori,31,55
PK2916,Bori,Khalli walli,Altaf bhai ki signature bori,42,81
PK5342,Bori,Khalli walli,Altaf bhai ki signature bori,28,27
PK3576,Bori,Khalli walli,Altaf bhai ki signature bori,26,38
PK2866,Bori,Khalli walli,Altaf bhai ki signature bori,25,91
PK2071,Bori,Khalli walli,Altaf bhai ki signature bori,31,66
PK3645,Bori,Khalli walli,Altaf bhai ki signature bori,31,98
PK3499,Bori,Khalli walli,Altaf bhai ki signature bori,46,31
PK2654,Bori,Khalli walli,Altaf bhai ki signature bori,40,34
PK4899,Bori,Khalli walli,Altaf bhai ki signature bori,60,36
PK4149,Bori,Khalli walli,Altaf bhai ki signature bori,35,74
PK2717,Bori,Khalli walli,Altaf bhai ki signature bori,20,99
PK4860,Bori,Khalli walli,Altaf bhai ki signature bori,49,50
PK2772,Bori,Khalli walli,Altaf bhai ki signature bori,58,82
PK2798,Bori,Khalli walli,Altaf bhai ki signature bori,21,66
PK2147,Bori,Khalli walli,Altaf bhai ki signature bori,38,75
PK2477,Bori,Khalli walli,Altaf bhai ki signature bori,51,24
PK4726,Bori,Khalli walli,Altaf bhai ki signature bori,35,25
PK5163,Bori,Khalli walli,Altaf bhai ki signature bori,23,61
PK3045,Bori,Khalli walli,Altaf bhai ki signature bori,43,68
PK1672,Bori,Khalli walli,Altaf bhai ki signature bori,48,86
PK5305,Bori,Khalli walli,Altaf bhai ki signature bori,53,88
PK3234,Bori,Khalli walli,Altaf bhai ki signature bori,51,30
PK2305,Bori,Khalli walli,Altaf bhai ki signature bori,45,91
PK4189,Bori,Khalli walli,Altaf bhai ki signature bori,59,49
PK3004,Bori,Khalli walli,Altaf bhai ki signature bori,21,79
PK4312,Bori,Khalli walli,Altaf bhai ki signature bori,35,89
PK4804,Bori,Khalli walli,Altaf bhai ki signature bori,51,64
PK5136,Bori,Khalli walli,Altaf bhai ki signature bori,41,31
PK4138,Bori,Khalli walli,Altaf bhai ki signature bori,56,92
PK3782,Bori,Khalli walli,Altaf bhai ki signature bori,40,48
PK4388,Bori,Khalli walli,Altaf bhai ki signature bori,40,35
PK1913,Bori,Khalli walli,Altaf bhai ki signature bori,57,77
PK2321,Bori,Khalli walli,Altaf bhai ki signature bori,34,41
PK3199,Bori,Khalli walli,Altaf bhai ki signature bori,44,59
PK5076,Bori,Khalli walli,Altaf bhai ki signature bori,57,73
PK1235,Bori,Khalli walli,Altaf bhai ki signature bori,55,62
PK1988,Bori,Khalli walli,Altaf bhai ki signature bori,24,38
PK4246,Bori,Khalli walli,Altaf bhai ki signature bori,52,73
PK1371,Bori,Khalli walli,Altaf bhai ki signature bori,57,20
PK4249,Bori,Khalli walli,Altaf bhai ki signature bori,35,57
PK5129,Bori,Khalli walli,Altaf bhai ki signature bori,26,80
PK3383,Bori,Khalli walli,Altaf bhai ki signature bori,38,34
PK2226,Bori,Khalli walli,Altaf bhai ki signature bori,49,90
PK4072,Bori,Khalli walli,Altaf bhai ki signature bori,59,33
PK2356,Bori,Khalli walli,Altaf bhai ki signature bori,44,30
PK3407,Bori,Khalli walli,Altaf bhai ki signature bori,41,27
PK5072,Bori,Khalli walli,Altaf bhai ki signature bori,26,37
PK2194,Bori,Khalli walli,Altaf bhai ki signature bori,42,80
PK4106,Bori,Khalli walli,Altaf bhai ki signature bori,45,75
PK4544,Bori,Khalli walli,Altaf bhai ki signature bori,50,23
PK4663,Bori,Khalli walli,Altaf bhai ki signature bori,54,20
PK2564,Bori,Khalli walli,Altaf bhai ki signature bori,59,95
PK2213,Bori,Khalli walli,Altaf bhai ki signature bori,25,54
PK2062,Bori,Khalli walli,Altaf bhai ki signature bori,25,33
PK2602,Bori,Khalli walli,Altaf bhai ki signature bori,31,72
PK2415,Bori,Khalli walli,Altaf bhai ki signature bori,43,49
PK3211,Bori,Khalli walli,Altaf bhai ki signature bori,24,93
PK3188,Bori,Khalli walli,Altaf bhai ki signature bori,31,78
PK4299,Bori,Khalli walli,Altaf bhai ki signature bori,23,48
PK4312,Bori,Khalli walli,Altaf bhai ki signature bori,44,29
PK2795,Bori,Khalli walli,Altaf bhai ki signature bori,48,21
PK5207,Bori,Khalli walli,Altaf bhai ki signature bori,43,53
PK3846,Bori,Khalli walli,Altaf bhai ki signature bori,48,27
PK4382,Bori,Khalli walli,Altaf bhai ki signature bori,48,51
